STALPBR,BKCLASS,ZIPBR,DEPSUM,MSABR,UNINUMBR,ASSET,CNTYNAMB,ADDRESBR,YEAR,STCNTYBR,DEPSUMBR,MSANAMB,CERT,CITYBR,BRNUM,ID
GA,NM,39819,184271,0,15088.0,212380,Decatur,400 West Shotwell Street,2019,13087,153921,,21784,Bainbridge,0,2019_21784_0
GA,NM,30606,184187,12020,622032.0,205814,Clarke,2365 W Broad St,2023,13059,184187,"Athens-Clarke County, GA",59219,Athens,0,2023_59219_0
GA,NM,30457,184175,0,567.0,204753,Treutlen,1202 Second St,2024,13283,122126,,889,Soperton,0,2024_889_0
GA,SA,30263,184045,12060,43589.0,208569,Coweta,19 Jefferson Street,1998,13077,69883,"Atlanta-Sandy Springs-Roswell, GA",30755,Newnan,0,1998_30755_0
GA,N,30224,184020,12060,134.0,221450,Spalding,318 South Hill Street,2000,13255,118675,"Atlanta-Sandy Springs-Roswell, GA",169,Griffin,0,2000_169_0
GA,SM,31768,183966,0,1418.0,217907,Colquitt,"201 First Street, S.E.",1998,13071,152855,,2147,Moultrie,0,1998_2147_0
GA,N,30269,183940,12060,35980.0,228333,Fayette,2603 Highway 54 West,2001,13113,85803,"Atlanta-Sandy Springs-Roswell, GA",26805,Peachtree City,0,2001_26805_0
GA,SA,30474,183905,0,42606.0,204834,Toombs,300 Jackson Street,2004,13279,150417,,29772,Vidalia,0,2004_29772_0
GA,NM,31014,183685,0,555.0,216741,Bleckley,112 E Beech Street,2017,13023,89482,,872,Cochran,0,2017_872_0
GA,NM,31023,183572,0,559.0,209966,Dodge,130 Oak St,2023,13091,102292,,877,Eastman,0,2023_877_0
GA,NM,30135,183483,12060,363787.0,201958,Douglas,9464 Highway 5,2006,13097,183483,"Atlanta-Sandy Springs-Roswell, GA",57448,Douglasville,0,2006_57448_0
GA,NM,30240,183459,0,42761.0,235979,Troup,101 N Greenwood Street,2000,13285,142378,,29927,LA Grange,0,2000_29927_0
GA,NM,30339,183277,12060,356828.0,211636,Fulton,6190 Powers Ferry Road,2005,13121,18476,"Atlanta-Sandy Springs-Roswell, GA",57071,Atlanta,0,2005_57071_0
GA,NM,31513,182918,0,365884.0,204415,Appling,700 W Parker St,2024,13001,182918,,57579,Baxley,0,2024_57579_0
GA,NM,30064,182801,12060,45600.0,211443,Cobb,1001 Polk Street,2002,13067,73568,"Atlanta-Sandy Springs-Roswell, GA",32735,Marietta,0,2002_32735_0
GA,NM,31822,182728,17980,46191.0,202566,Harris,105 Chipley Street,2020,13145,113635,"Columbus, GA-AL",33010,Pine Mountain,0,2020_33010_0
GA,SM,30245,182656,12060,560.0,219988,Gwinnett,125 Crogan Street,1996,13135,18266,"Atlanta-Sandy Springs-Roswell, GA",878,Lawrenceville,0,1996_878_0
GA,NM,30161,182579,40660,14339.0,201404,Floyd,501 Broad Street,2021,13115,93761,"Rome, GA",20761,Rome,0,2021_20761_0
GA,N,31520,182577,15260,42087.0,225364,Glynn,777 Gloucester Street,1998,13127,77424,"Brunswick, GA",29253,Brunswick,0,1998_29253_0
GA,NM,30096,182483,12060,461767.0,212593,Gwinnett,2385 Pleasant Hill Road,2015,13135,126476,"Atlanta-Sandy Springs-Roswell, GA",58657,Duluth,0,2015_58657_0
GA,SB,30474,182475,0,42606.0,214611,Toombs,300 Jackson St,2021,13279,137990,,29772,Vidalia,0,2021_29772_0
GA,NM,30650,182441,12060,115.0,216587,Morgan,133 North Main Street,2007,13211,140230,"Atlanta-Sandy Springs-Roswell, GA",148,Madison,0,2007_148_0
GA,NM,30525,182429,0,15378.0,232087,Rabun,121 Rickman Street,2006,13241,111303,,22138,Clayton,0,2006_22138_0
GA,NM,30188,182413,12060,357864.0,184184,Cherokee,155 Towne Lake Parkway,2009,13057,182413,"Atlanta-Sandy Springs-Roswell, GA",57105,Woodstock,0,2009_57105_0
GA,NM,31329,182382,42340,60766.0,204635,Effingham,802 South Laurel Street,2007,13103,133044,"Savannah, GA",34601,Springfield,0,2007_34601_0
GA,NM,31023,182335,0,10891.0,202030,Dodge,5101 5th Ave,2020,13091,82521,,16780,Eastman,0,2020_16780_0
GA,NM,30474,182306,0,13389.0,204803,Toombs,206 Jackson St,2020,13279,71563,,19590,Vidalia,0,2020_19590_0
GA,NM,31321,182278,42340,9868.0,189741,Bryan,250 W Bacon St,2023,13029,147249,"Savannah, GA",15580,Pembroke,0,2023_15580_0
GA,N,30005,182256,12060,462873.0,231328,Fulton,3651 Old Milton Parkway,2016,13121,182256,"Atlanta-Sandy Springs-Roswell, GA",58687,Alpharetta,0,2016_58687_0
GA,NM,30513,182244,0,35847.0,242459,Fannin,4000 Appalachian Highway,1999,13111,102624,,26733,Blue Ridge,0,1999_26733_0
GA,NM,31501,182244,0,39342.0,201182,Ware,501 Tebeau Street,2014,13299,128299,,27254,Waycross,0,2014_27254_0
GA,NM,31061,182237,0,126.0,216163,Baldwin,250 West Hancock Street,2009,13009,111148,,160,Milledgeville,0,2009_160_0
GA,SA,30474,182224,0,42606.0,207516,Toombs,300 Jackson Street,2010,13279,142969,,29772,Vidalia,0,2010_29772_0
GA,NM,30013,182221,12060,440158.0,196515,Rockdale,895 Iris Drive,2012,13247,156645,"Atlanta-Sandy Springs-Roswell, GA",58125,Conyers,0,2012_58125_0
GA,NM,30209,182214,12060,5914.0,201902,Newton,1134 Clark Street,1996,13217,143933,"Atlanta-Sandy Springs-Roswell, GA",9243,Covington,0,1996_9243_0
GA,NM,30501,182197,23580,431466.0,203899,Hall,325 Washington Street,2017,13139,182197,"Gainesville, GA",57923,Gainesville,0,2017_57923_0
GA,NM,30673,182130,0,10984.0,222339,Wilkes,911 E. Robert Toombs Avenue,2004,13317,139738,,16897,Washington,0,2004_16897_0
GA,NM,30188,182114,12060,45547.0,209021,Cherokee,9860 Highway 92,2012,13057,107562,"Atlanta-Sandy Springs-Roswell, GA",32711,Woodstock,0,2012_32711_0
GA,SB,30014,182100,12060,42344.0,232159,Newton,3175 Highway 278,2016,13217,118720,"Atlanta-Sandy Springs-Roswell, GA",29510,Covington,0,2016_29510_0
GA,NM,30339,182081,12060,356828.0,216552,Fulton,6190 Powers Ferry Road,2009,13121,134393,"Atlanta-Sandy Springs-Roswell, GA",57071,Atlanta,0,2009_57071_0
GA,NM,31602,182009,46660,13591.0,220189,Lowndes,3102 North Oak Street Extension,1999,13185,146111,"Valdosta, GA",19797,Valdosta,0,1999_19797_0
GA,NM,31702,181998,10500,13925.0,284172,Dougherty,401 Pine Avenue,2003,13095,109360,"Albany, GA",20246,Albany,0,2003_20246_0
GA,SM,30303,181936,12060,5114.0,203109,Fulton,"175 Houston Street, N.E.",1999,13121,86684,"Atlanta-Sandy Springs-Roswell, GA",8033,Atlanta,0,1999_8033_0
GA,SA,30240,181484,0,42761.0,222038,Troup,101 North Greenwood St,1997,13285,159913,,29927,LA Grange,0,1997_29927_0
GA,NM,31032,181406,31420,360191.0,201726,Jones,110 Highway 18 Connector,2011,13169,119770,"Macon, GA",57256,Gray,0,2011_57256_0
GA,SM,30339,181272,12060,33247.0,2224474,Cobb,"2410 Paces Ferry Road, 600 Paces Summit",2007,13067,181272,"Atlanta-Sandy Springs-Roswell, GA",26535,Atlanta,0,2007_26535_0
GA,SA,30577,181193,0,42345.0,196335,Stephens,2859 Hwy 17a,2011,13257,92484,,29511,Toccoa,0,2011_29511_0
GA,NM,30736,181122,16860,56998.0,205544,Catoosa,5102 Alabama Highway,2006,13047,139237,"Chattanooga, TN-GA",34239,Ringgold,0,2006_34239_0
GA,NM,31021,181091,0,11848.0,229122,Laurens,301 Bellevue Avenue,2008,13175,108655,,17910,Dublin,0,2008_17910_0
GA,NM,31519,181054,0,13452.0,204936,Coffee,Alabama and Omulgee Streets,2007,13069,50179,,19653,Broxton,0,2007_19653_0
GA,N,30024,180992,12060,56252.0,202696,Gwinnett,505 Peachtree Industrial Blv,2005,13135,180992,"Atlanta-Sandy Springs-Roswell, GA",34110,Suwanee,0,2005_34110_0
GA,NM,31024,180976,0,5805.0,221062,Putnam,100 South Madison Avenue,2010,13237,167591,,9069,Eatonton,0,2010_9069_0
GA,NM,30525,180902,0,15378.0,213543,Rabun,121 Rickman Street,2012,13241,119287,,22138,Clayton,0,2012_22138_0
GA,NM,30080,180887,12060,73860.0,200378,Cobb,3016 Atlanta Road,2004,13067,137181,"Atlanta-Sandy Springs-Roswell, GA",35036,Smyrna,0,2004_35036_0
GA,N,30701,180862,0,1397.0,208833,Gordon,215 North Wall Street,1999,13129,115242,,2122,Calhoun,0,1999_2122_0
GA,N,30830,180782,12260,1429.0,222227,Burke,626 N Liberty St,2025,13033,180782,"Augusta-Richmond County, GA-SC",2160,Waynesboro,0,2025_2160_0
GA,SA,30014,180779,12060,42344.0,234024,Newton,3175 Highway 278,2005,13217,159463,"Atlanta-Sandy Springs-Roswell, GA",29510,Covington,0,2005_29510_0
GA,N,30113,180777,12060,7206.0,211091,Haralson,Highway 27,2007,13143,62771,"Atlanta-Sandy Springs-Roswell, GA",11292,Buchanan,0,2007_11292_0
GA,N,31401,180689,42340,46354.0,222591,Chatham,25 Bull Street,2000,13051,57514,"Savannah, GA",33120,Savannah,0,2000_33120_0
GA,NM,30263,180649,12060,14388.0,219697,Coweta,110 Jefferson Street,1999,13077,61860,"Atlanta-Sandy Springs-Roswell, GA",20827,Newnan,0,1999_20827_0
GA,NM,31014,180630,0,555.0,212171,Bleckley,112 E Beech Street,2016,13023,86827,,872,Cochran,0,2016_872_0
GA,NM,30458,180563,0,10802.0,192773,Bulloch,139 and 201 North Main Street,2012,13031,118219,,16673,Statesboro,0,2012_16673_0
GA,NM,30650,180540,12060,115.0,217730,Morgan,133 North Main Street,2008,13211,137940,"Atlanta-Sandy Springs-Roswell, GA",148,Madison,0,2008_148_0
GA,SM,30180,180508,12060,363569.0,201363,Carroll,662 Highway 61,2008,13045,180508,"Atlanta-Sandy Springs-Roswell, GA",57436,Villa Rica,0,2008_57436_0
GA,N,30701,180469,0,1397.0,210945,Gordon,215 North Wall Street,2000,13129,111694,,2122,Calhoun,0,2000_2122_0
GA,NM,30161,180444,40660,40631.0,206408,Floyd,701 Broad Street,2001,13115,134903,"Rome, GA",27797,Rome,0,2001_27797_0
GA,NM,30076,180378,12060,363549.0,216059,Fulton,880 Holcomb Bridge Road,2007,13121,139599,"Atlanta-Sandy Springs-Roswell, GA",57432,Roswell,0,2007_57432_0
GA,SB,31603,180343,46660,10440.0,227044,Lowndes,3462 North Valdosta Road,2015,13185,90369,"Valdosta, GA",16246,Valdosta,0,2015_16246_0
GA,NM,30909,180287,12260,40359.0,199614,Richmond,3530 Wheeler Road,1996,13245,61535,"Augusta-Richmond County, GA-SC",27574,Augusta,0,1996_27574_0
GA,SB,30014,180261,12060,42344.0,221093,Newton,3175 Highway 278,2014,13217,121810,"Atlanta-Sandy Springs-Roswell, GA",29510,Covington,0,2014_29510_0
GA,NM,30445,180201,0,5109.0,192785,Montgomery,101 S Railroad Ave,2025,13209,59893,,8028,Mount Vernon,0,2025_8028_0
GA,NM,31775,180163,0,13883.0,195580,Tift,Oak St. & U.S. Hwy. 319,2006,13277,31167,,20198,Omega,0,2006_20198_0
GA,SA,30240,179890,0,42761.0,230369,Troup,101 North Greenwood St,1995,13285,163879,,29927,LA Grange,0,1995_29927_0
GA,NM,30650,179887,12060,115.0,221518,Morgan,133 North Main Street,2017,13211,116764,"Atlanta-Sandy Springs-Roswell, GA",148,Madison,0,2017_148_0
GA,NM,30080,179829,12060,455603.0,210724,Cobb,4135 Atlanta Road,2010,13067,179829,"Atlanta-Sandy Springs-Roswell, GA",58533,Smyrna,0,2010_58533_0
GA,NM,31014,179734,0,555.0,214401,Bleckley,112 E Beech Street,2018,13023,89209,,872,Cochran,0,2018_872_0
GA,NM,31014,179562,0,555.0,209537,Bleckley,112 E Beech Street,2015,13023,93035,,872,Cochran,0,2015_872_0
GA,NM,30009,179523,12060,363539.0,190564,Fulton,2380 Old Milton Parkway,2009,13121,179523,"Atlanta-Sandy Springs-Roswell, GA",57430,Alpharetta,0,2009_57430_0
GA,N,31210,179477,31420,47845.0,222836,Bibb,4951 Forsyth Road,2000,13021,33372,"Macon, GA",33733,Macon,0,2000_33733_0
GA,NM,30680,179307,12060,144.0,205702,Barrow,71 North Broad Street,2002,13013,134518,"Atlanta-Sandy Springs-Roswell, GA",182,Winder,0,2002_182_0
GA,NM,30030,179196,12060,57155.0,191504,DeKalb,1120 Commerce Drive,2011,13089,133443,"Atlanta-Sandy Springs-Roswell, GA",34392,Decatur,0,2011_34392_0
GA,NM,30529,179143,0,445606.0,195184,Jackson,1731 N Elm St,2017,13157,179143,,58294,Commerce,0,2017_58294_0
GA,NM,30263,179131,12060,14388.0,204936,Coweta,110 Jefferson Street,1998,13077,73529,"Atlanta-Sandy Springs-Roswell, GA",20827,Newnan,0,1998_20827_0
GA,NM,31721,179071,10500,438888.0,208196,Dougherty,2910 Meredyth Drive,2017,13095,179071,"Albany, GA",58074,Albany,0,2017_58074_0
GA,NM,30650,179059,12060,115.0,217073,Morgan,133 North Main Street,2011,13211,123632,"Atlanta-Sandy Springs-Roswell, GA",148,Madison,0,2011_148_0
GA,NM,30512,179020,0,10978.0,198316,Union,59 Highway 515,1994,13291,179020,,16889,Blairsville,0,1994_16889_0
GA,NM,30701,178783,0,39007.0,232068,Gordon,135 Bryant Parkway,2000,13129,147946,,27173,Calhoun,0,2000_27173_0
GA,N,30114,178742,12060,74925.0,194332,Cherokee,1275 Riverstone Parkway,2006,13057,146638,"Atlanta-Sandy Springs-Roswell, GA",35136,Canton,0,2006_35136_0
GA,NM,31036,178545,47580,10928.0,204040,Pulaski,Commerce and Lumpkin Streets,2014,13235,70981,"Warner Robins, GA",16825,Hawkinsville,0,2014_16825_0
GA,NM,30328,178451,12060,439724.0,225641,Fulton,"6065 Roswell Rd, Ste 110",2024,13121,178451,"Atlanta-Sandy Springs-Roswell, GA",58103,Sandy Springs,0,2024_58103_0
GA,NM,31036,178427,47580,10928.0,205250,Pulaski,Commerce and Lumpkin Streets,2012,13235,72575,"Warner Robins, GA",16825,Hawkinsville,0,2012_16825_0
GA,NM,31210,178390,31420,10057.0,212158,Bibb,4070 Forsyth Rd,2023,13021,67192,"Macon-Bibb County, GA",15813,Macon,0,2023_15813_0
GA,N,31510,178376,0,11082.0,208922,Bacon,423 West 12th Street,2004,13005,100294,,17011,Alma,0,2004_17011_0
GA,N,30110,178307,12060,419715.0,211161,Haralson,400 U.S. Highway 27 Bypass,2016,13143,127556,"Atlanta-Sandy Springs-Roswell, GA",57686,Bremen,0,2016_57686_0
GA,NM,30401,178285,0,7209.0,204591,Emanuel,121 North Main Street,2018,13107,100344,,11295,Swainsboro,0,2018_11295_0
GA,NM,31601,178235,46660,6441.0,214498,Lowndes,527 North Patterson Street,2000,13185,92267,"Valdosta, GA",10073,Valdosta,0,2000_10073_0
GA,NM,30030,178199,12060,57155.0,208856,DeKalb,1120 Commerce Drive,2008,13089,147488,"Atlanta-Sandy Springs-Roswell, GA",34392,Decatur,0,2008_34392_0
GA,SB,30014,178157,12060,42344.0,226676,Newton,3175 Highway 278,2015,13217,118001,"Atlanta-Sandy Springs-Roswell, GA",29510,Covington,0,2015_29510_0
GA,N,39828,178120,0,80023.0,218605,Grady,722 N Broad St,2019,13131,178120,,35427,Cairo,0,2019_35427_0
GA,NM,30120,177993,12060,14867.0,200428,Bartow,301 East Church Street,2000,13015,165406,"Atlanta-Sandy Springs-Roswell, GA",21495,Cartersville,0,2000_21495_0
GA,NM,31525,177811,15260,363663.0,194802,Glynn,3024 Cypress Mill Road,2007,13127,101413,"Brunswick, GA",57440,Brunswick,0,2007_57440_0
GA,NM,30728,177752,16860,5916.0,210089,Walker,101 West Patton Street,2011,13295,158824,"Chattanooga, TN-GA",9245,LA Fayette,0,2011_9245_0
GA,NM,30161,177659,40660,40631.0,201011,Floyd,701 Broad Street,1999,13115,141945,"Rome, GA",27797,Rome,0,1999_27797_0
GA,NM,31792,177605,0,152.0,195794,Thomas,101 South Crawford Street,1994,13275,152104,,190,Thomasville,0,1994_190_0
GA,NM,31023,177532,0,559.0,216319,Dodge,200 South Oak Street,2005,13091,97734,,877,Eastman,0,2005_877_0
GA,SB,30474,177475,0,42606.0,223407,Toombs,300 Jackson St,2023,13279,134599,,29772,Vidalia,0,2023_29772_0
GA,NM,31022,177462,0,5804.0,196346,Laurens,1448 Second Street,2011,13175,32848,,9068,Dudley,0,2011_9068_0
GA,NM,31714,177419,0,5106.0,208374,Turner,500 East Washington Avenue,2001,13287,109415,,8023,Ashburn,0,2001_8023_0
GA,NM,30309,177308,12060,444131.0,214534,Fulton,"1180 Peachtree Street, Ne, Suite 2610",2010,13121,177308,"Atlanta-Sandy Springs-Roswell, GA",58238,Atlanta,0,2010_58238_0
GA,NM,31702,177255,10500,13925.0,193868,Dougherty,401 Pine Avenue,1996,13095,102237,"Albany, GA",20246,Albany,0,1996_20246_0
GA,SA,30240,177236,0,42761.0,229071,Troup,101 North Greenwood St,1996,13285,157609,,29927,LA Grange,0,1996_29927_0
GA,NM,30281,177221,0,13354.0,180340,Calhoun,280 Country Club Drive,2011,13037,165491,,19554,Stockbridge,0,2011_19554_0
GA,NM,30305,177156,12060,359653.0,217048,Fulton,"3423 Piedmont Rd, Suite 125",2006,13121,177156,"Atlanta-Sandy Springs-Roswell, GA",57219,Atlanta,0,2006_57219_0
GA,NM,30342,177112,12060,455363.0,232113,Fulton,3880 Roswell Road,2009,13121,177112,"Atlanta-Sandy Springs-Roswell, GA",58523,Atlanta,0,2009_58523_0
GA,NM,30281,177076,12060,13067.0,195536,Henry,4806 North Henry Boulevard,1995,13151,98158,"Atlanta-Sandy Springs-Roswell, GA",19252,Stockbridge,0,1995_19252_0
GA,NM,30286,177006,0,11104.0,203221,Upson,108 South Church Street,2000,13293,101897,,17041,Thomaston,0,2000_17041_0
GA,NM,30236,176904,12060,43680.0,192176,Clayton,101 North Main Street,1999,13063,62699,"Atlanta-Sandy Springs-Roswell, GA",30846,Jonesboro,0,1999_30846_0
GA,NM,31014,176850,0,555.0,207493,Bleckley,112 E Beech Street,2014,13023,90389,,872,Cochran,0,2014_872_0
GA,NM,31632,176803,46660,7676.0,189587,Lowndes,120 W Main St,2023,13185,67738,"Valdosta, GA",12079,Hahira,0,2023_12079_0
GA,NM,31036,176766,47580,10928.0,200684,Pulaski,Commerce and Lumpkin Streets,2013,13235,72015,"Warner Robins, GA",16825,Hawkinsville,0,2013_16825_0
GA,N,30121,176677,12060,61189.0,219093,Bartow,950 Joe Frank Harris Parkway,2005,13015,84048,"Atlanta-Sandy Springs-Roswell, GA",34678,Cartersville,0,2005_34678_0
GA,NM,30240,176660,0,42761.0,248658,Troup,101 N Greenwood Street,1999,13285,155469,,29927,LA Grange,0,1999_29927_0
GA,NM,31082,176605,0,13223.0,201439,Washington,123 South Harris Street,2008,13303,163622,,19420,Sandersville,0,2008_19420_0
GA,NM,31023,176586,0,559.0,198084,Dodge,130 Oak Street,2021,13091,101818,,877,Eastman,0,2021_877_0
GA,NM,31204,176584,31420,457427.0,212924,Bibb,4740 Log Cabin Drive,2021,13021,54403,"Macon-Bibb County, GA",58584,Macon,0,2021_58584_0
GA,NM,30060,176185,12060,463368.0,210488,Cobb,307 North Marietta Parkway,2013,13067,176185,"Atlanta-Sandy Springs-Roswell, GA",58705,Marietta,0,2013_58705_0
GA,N,31510,176159,0,11082.0,207776,Bacon,423 West 12th Street,2003,13005,100925,,17011,Alma,0,2003_17011_0
GA,NM,31032,176112,31420,5400.0,196158,Jones,282 West Clinton Street,2001,13169,176112,"Macon, GA",8486,Gray,0,2001_8486_0
GA,NM,30060,175988,12060,77689.0,192071,Cobb,833 South Cobb Drive,2009,13067,137040,"Atlanta-Sandy Springs-Roswell, GA",35299,Marietta,0,2009_35299_0
GA,NM,30655,175979,12060,445220.0,191905,Walton,1901 West Spring Street,2021,13297,175979,"Atlanta-Sandy Springs-Alpharetta, GA",58274,Monroe,0,2021_58274_0
GA,NM,30628,175960,12020,429675.0,206883,Madison,5536 Georgia Highway 72,2017,13195,11913,"Athens-Clarke County, GA",57898,Colbert,0,2017_57898_0
GA,SA,30014,175953,12060,42344.0,225993,Newton,3175 Highway 278,2004,13217,159763,"Atlanta-Sandy Springs-Roswell, GA",29510,Covington,0,2004_29510_0
GA,NM,30824,175886,12260,39894.0,201397,McDuffie,110 East Hill Street,2002,13189,46492,"Augusta-Richmond County, GA-SC",27423,Thomson,0,2002_27423_0
GA,NM,31622,175869,0,121.0,197345,Berrien,245 Ne Railroad St.,2020,13019,41069,,155,Alapaha,0,2020_155_0
GA,NM,30705,175747,19140,7450.0,231450,Murray,211 Third Avenue,2005,13213,79742,"Dalton, GA",11660,Chatsworth,0,2005_11660_0
GA,NM,30546,175742,0,6426.0,231738,Towns,20 Main Street,2003,13281,120877,,10054,Hiawassee,0,2003_10054_0
GA,N,30113,175736,12060,7206.0,202030,Haralson,Highway 27,2006,13143,62993,"Atlanta-Sandy Springs-Roswell, GA",11292,Buchanan,0,2006_11292_0
GA,SA,31792,175722,0,42165.0,201804,Thomas,131 S. Dawson St.,1997,13275,162175,,29331,Thomasville,0,1997_29331_0
GA,NM,30601,175676,12020,10956.0,343646,Clarke,300 College Avenue,2008,13059,92255,"Athens-Clarke County, GA",16858,Athens,0,2008_16858_0
GA,N,30224,175595,12060,134.0,205128,Spalding,318 South Hill Street,1999,13255,122661,"Atlanta-Sandy Springs-Roswell, GA",169,Griffin,0,1999_169_0
GA,NM,31297,175525,31420,39435.0,199136,Bibb,501 Walnut Street,1998,13021,106924,"Macon, GA",27288,Macon,0,1998_27288_0
GA,N,30188,175473,12060,45547.0,192682,Cherokee,9860 Highway 92,2002,13057,121217,"Atlanta-Sandy Springs-Roswell, GA",32711,Woodstock,0,2002_32711_0
GA,NM,30161,175300,40660,40631.0,200934,Floyd,701 Broad Street,1998,13115,140258,"Rome, GA",27797,Rome,0,1998_27797_0
GA,NM,30531,175281,0,3886.0,202384,Habersham,400 North Main Street,1997,13137,114719,,5702,Cornelia,0,1997_5702_0
GA,NM,30427,175252,0,45366.0,201536,Tattnall,401 Downing Musgrove Highway,2021,13267,87621,,32532,Glennville,0,2021_32532_0
GA,NM,31023,175196,0,559.0,197362,Dodge,130 Oak Street,2013,13091,94085,,877,Eastman,0,2013_877_0
GA,SB,31601,175166,46660,41998.0,234203,Lowndes,411 N Patterson St,2024,13185,46379,"Valdosta, GA",29164,Valdosta,0,2024_29164_0
GA,NM,30525,175123,0,15378.0,206161,Rabun,121 Rickman Street,2020,13241,118584,,22138,Clayton,0,2020_22138_0
GA,NM,31324,175116,42340,45610.0,209334,Bryan,9971 Ford Avenue,2007,13029,175116,"Savannah, GA",32744,Richmond Hill,0,2007_32744_0
GA,SM,31768,174893,0,1418.0,203946,Colquitt,201 First Street S. E.,1995,13071,130794,,2147,Moultrie,0,1995_2147_0
GA,N,30830,174835,12260,1429.0,207516,Burke,626 N Liberty St,2023,13033,174835,"Augusta-Richmond County, GA-SC",2160,Waynesboro,0,2023_2160_0
GA,NM,30209,174825,12060,5914.0,194522,Newton,1134 Clark Street,1995,13217,138392,"Atlanta-Sandy Springs-Roswell, GA",9243,Covington,0,1995_9243_0
GA,NM,30518,174814,12060,32024.0,189350,Gwinnett,1899 Buford Highway,1998,13135,162370,"Atlanta-Sandy Springs-Roswell, GA",25795,Buford,0,1998_25795_0
GA,NM,31519,174793,0,13452.0,210389,Coffee,103 Alabama Street,2008,13069,49854,,19653,Broxton,0,2008_19653_0
GA,N,30830,174707,12260,1429.0,203893,Burke,626 N Liberty St,2022,13033,174707,"Augusta-Richmond County, GA-SC",2160,Waynesboro,0,2022_02160_0
GA,NM,31082,174603,0,1423.0,201113,Washington,216 N Harris St,2025,13303,174603,,2154,Sandersville,0,2025_2154_0
GA,N,31792,174544,0,56205.0,213844,Thomas,301 North Broad Street,2004,13275,158379,,34068,Thomasville,0,2004_34068_0
GA,NM,31024,174518,0,5805.0,209574,Putnam,100 South Madison Avenue,2009,13237,164605,,9069,Eatonton,0,2009_9069_0
GA,NM,31501,174481,0,39342.0,192080,Ware,501 Tebeau Street,2013,13299,123060,,27254,Waycross,0,2013_27254_0
GA,NM,31014,174436,0,555.0,209452,Bleckley,112 E Beech Street,2019,13023,83854,,872,Cochran,0,2019_872_0
GA,NM,30240,174404,0,10088.0,234158,Troup,200 North Greenwood Street,2006,13285,117436,,15848,LA Grange,0,2006_15848_0
GA,NM,31519,174393,0,13452.0,200301,Coffee,Alabama and Omulgee Streets,2006,13069,43238,,19653,Broxton,0,2006_19653_0
